id,journal_text,ambience_type,duration_min,sleep_hours,energy_level,stress_level,time_of_day,previous_day_mood,face_emotion_hint,reflection_quality,emotional_state,intensity,face_missing,mood_missing,sleep_missing,time_enc,quality_enc,amb_cafe,amb_forest,amb_mountain,amb_ocean,amb_rain,face_enc,mood_enc,sleep_deficit,low_sleep_flag,stress_energy_ratio,stress_energy_product,net_wellbeing,contradiction_flag,productivity_proxy,text_len,text_quality_flag,text_clean
804,"woke up feeling less tense, but i was more tired than i thought.",ocean,20,3.5,5,1,morning,calm,calm_face,conflicted,calm,3,0,0,0,1,1,False,False,False,True,False,0,0,4.5,1,0.1996007984031936,5,4,0,99.00990099009901,13,0,woke up feeling less tense but i was more tired than i thought
805,somehow i felt still carrying too much. my breathing slowed for a moment.,rain,18,4.0,1,5,afternoon,mixed,calm_face,conflicted,overwhelmed,4,0,0,0,2,1,False,False,False,False,True,0,2,4.0,1,4.9504950495049505,5,-4,0,3.5928143712574854,13,0,somehow i felt still carrying too much my breathing slowed for a moment
806,felt better ...,forest,12,8.5,1,1,evening,restless,neutral_face,clear,overwhelmed,2,0,0,0,3,2,False,True,False,False,False,2,5,-0.5,0,0.9900990099009901,1,0,0,11.881188118811881,3,1,felt better
807,still off ...,mountain,15,8.0,2,3,evening,restless,none,clear,calm,3,1,0,0,3,2,False,False,True,False,False,3,5,0.0,0,1.492537313432836,6,-1,0,9.966777408637874,3,1,still off
808,after the session i felt unable to settle. i had to restart once.,forest,15,6.0,3,5,evening,focused,calm_face,vague,restless,3,0,0,0,3,0,False,True,False,False,False,0,1,2.0,0,1.6611295681063125,15,-2,0,8.982035928143713,13,0,after the session i felt unable to settle i had to restart once
809,not gonna lie i felt better but not fully okay. sleep probably affected it. then it faded again. ...,ocean,35,6.0,4,2,morning,mixed,calm_face,clear,mixed,1,0,0,0,1,2,False,False,False,True,False,0,2,2.0,0,0.49875311720698257,8,2,0,69.65174129353234,19,0,not gonna lie i felt better but not fully okay sleep probably affected it then it faded again
810,not much change,cafe,12,7.0,5,1,afternoon,calm,tired_face,vague,focused,3,0,0,0,2,0,True,False,False,False,False,5,0,1.0,0,0.1996007984031936,5,4,0,59.40594059405941,3,1,not much change
811,tired but okay,cafe,18,3.5,4,3,evening,focused,none,clear,focused,4,0,0,0,3,2,True,False,False,False,False,3,1,4.5,1,0.7481296758104738,12,1,0,23.920265780730897,3,1,tired but okay
812,"by the end i was in between, but then my mind wandered again.",ocean,25,8.5,5,3,evening,neutral,tense_face,vague,mixed,2,0,0,0,3,0,False,False,False,True,False,4,3,-0.5,0,0.5988023952095809,15,2,0,41.52823920265781,13,0,by the end i was in between but then my mind wandered again
813,kind of felt not bad but not clear either. forest sounds worked for a bit. not sure why but it shifted.,ocean,25,8.0,3,1,morning,mixed,tense_face,vague,mixed,2,0,0,0,1,0,False,False,False,True,False,4,2,0.0,0,0.33222591362126247,3,2,0,74.25742574257426,21,0,kind of felt not bad but not clear either forest sounds worked for a bit not sure why but it shifted
814,"for a while i was more settled, but mountain visuals made it easier to pause.",rain,18,3.5,3,4,night,focused,none,clear,calm,3,0,0,0,4,2,False,False,False,False,True,3,1,4.5,1,1.3289036544850499,12,-1,0,13.46633416458853,15,0,for a while i was more settled but mountain visuals made it easier to pause
815,i noticed i was more organized mentally. it took time to click.,rain,10,7.0,3,2,afternoon,overwhelmed,tired_face,conflicted,focused,5,0,0,0,2,1,False,False,False,False,True,5,4,1.0,0,0.6644518272425249,6,1,0,14.92537313432836,12,0,i noticed i was more organized mentally it took time to click
816,"lowkey felt less wound up, but forest sounds worked for a bit.",ocean,25,4.0,2,3,evening,calm,happy_face,conflicted,calm,1,0,0,0,3,1,False,False,False,True,False,1,0,4.0,1,1.492537313432836,6,-1,0,16.611295681063122,12,0,lowkey felt less wound up but forest sounds worked for a bit
817,started off pretty even. i kept thinking about emails.,ocean,18,8.0,1,3,night,mixed,none,clear,neutral,3,0,0,0,4,2,False,False,False,True,False,3,2,0.0,0,2.9702970297029703,3,-2,0,5.980066445182724,9,0,started off pretty even i kept thinking about emails
818,for a while i was distracted most of the time. my breathing slowed for a moment.,mountain,30,5.0,5,5,morning,focused,calm_face,vague,restless,4,0,0,0,1,0,False,False,True,False,False,0,1,3.0,0,0.9980039920159681,25,0,1,29.940119760479043,16,0,for a while i was distracted most of the time my breathing slowed for a moment
819,started off fine i guess. this was better than yesterday. ...,mountain,10,5.0,1,3,afternoon,calm,neutral_face,conflicted,neutral,5,0,0,0,2,1,False,False,True,False,False,2,0,3.0,0,2.9702970297029703,3,-2,0,3.322259136212625,11,0,started off fine i guess this was better than yesterday
820,somehow i felt surprisingly okay. i kept thinking about emails.,forest,25,8.5,4,5,evening,neutral,calm_face,clear,calm,3,0,0,0,3,2,False,True,False,False,False,0,3,-0.5,0,1.2468827930174564,20,-1,1,19.960079840319363,10,0,somehow i felt surprisingly okay i kept thinking about emails
821,somehow i felt clearer than earlier. then my mind wandered again.,cafe,30,8.5,2,2,night,overwhelmed,tired_face,clear,focused,2,0,0,0,4,2,True,False,False,False,False,5,4,-0.5,0,0.9950248756218907,4,0,0,29.85074626865672,11,0,somehow i felt clearer than earlier then my mind wandered again
822,ended up clearer than earlier. i kept thinking about emails. ...,ocean,30,8.0,3,1,morning,unknown,calm_face,vague,focused,4,0,1,0,1,0,False,False,False,True,False,0,6,0.0,0,0.33222591362126247,3,2,0,89.10891089108911,11,0,ended up clearer than earlier i kept thinking about emails
823,"i noticed i was pretty overloaded, but i couldn't tell if it was helping at first.",rain,5,8.5,5,2,night,neutral,none,conflicted,overwhelmed,1,1,0,0,4,1,False,False,False,False,True,3,3,-0.5,0,0.3992015968063872,10,3,0,12.437810945273633,16,0,i noticed i was pretty overloaded but i couldn t tell if it was helping at first
824,today i was like everything piled up. this was better than yesterday.,mountain,7,4.0,3,5,night,neutral,tired_face,vague,overwhelmed,4,0,0,0,4,0,False,False,True,False,False,5,3,4.0,1,1.6611295681063125,15,-2,0,4.1916167664670665,12,0,today i was like everything piled up this was better than yesterday
825,kinda calm,mountain,7,8.0,4,3,evening,overwhelmed,neutral_face,clear,focused,5,0,0,0,3,2,False,False,True,False,False,2,4,0.0,0,0.7481296758104738,12,1,0,9.30232558139535,2,1,kinda calm
826,"ended up clear enough to plan, but ocean audio was nice.",mountain,12,6.0,3,4,morning,neutral,calm_face,clear,focused,4,0,0,0,1,2,False,False,True,False,False,0,3,2.0,0,1.3289036544850499,12,-1,0,8.977556109725686,11,0,ended up clear enough to plan but ocean audio was nice
827,tired but okay ...,mountain,20,8.5,4,4,evening,neutral,happy_face,vague,calm,2,0,0,0,3,0,False,False,True,False,False,1,3,-0.5,0,0.9975062344139651,16,0,1,19.950124688279303,4,0,tired but okay
828,"lowkey felt mentally flooded, but forest sounds worked for a bit.",ocean,7,8.5,1,4,night,calm,calm_face,conflicted,overwhelmed,1,0,0,0,4,1,False,False,False,True,False,0,0,-0.5,0,3.9603960396039604,4,-3,0,1.745635910224439,11,0,lowkey felt mentally flooded but forest sounds worked for a bit
829,honestly i felt better but not fully okay. my breathing slowed for a moment. after that i could continue. ...,forest,4,4.0,5,5,evening,restless,none,clear,mixed,1,0,0,0,3,2,False,True,False,False,False,3,5,4.0,1,0.9980039920159681,25,0,1,3.9920159680638725,20,0,honestly i felt better but not fully okay my breathing slowed for a moment after that i could continue
830,"lowkey felt just normal, but sleep probably affected it.",rain,35,4.0,2,2,night,focused,tense_face,conflicted,neutral,4,0,0,0,4,1,False,False,False,False,True,4,1,4.0,1,0.9950248756218907,4,0,0,34.82587064676617,9,0,lowkey felt just normal but sleep probably affected it
831,today i was more organized mentally. i was more tired than i thought. that part surprised me.,forest,35,3.5,5,2,morning,mixed,calm_face,conflicted,focused,3,0,0,0,1,1,False,True,False,False,False,0,2,4.5,1,0.3992015968063872,10,3,0,87.06467661691543,17,0,today i was more organized mentally i was more tired than i thought that part surprised me
832,woke up feeling able to think straight. my breathing slowed for a moment.,ocean,20,8.5,5,3,evening,neutral,tense_face,conflicted,focused,5,0,0,0,3,1,False,False,False,True,False,4,3,-0.5,0,0.5988023952095809,15,2,0,33.222591362126245,13,0,woke up feeling able to think straight my breathing slowed for a moment
833,tired but okay ...,rain,20,8.0,2,2,evening,focused,neutral_face,vague,overwhelmed,4,0,0,0,3,0,False,False,False,False,True,2,1,0.0,0,0.9950248756218907,4,0,0,19.900497512437813,4,0,tired but okay
834,"ended up pretty even, but i couldn't tell if it was helping at first.",forest,35,4.0,3,4,evening,neutral,none,conflicted,neutral,5,1,0,0,3,1,False,True,False,False,False,3,3,4.0,1,1.3289036544850499,12,-1,0,26.184538653366584,14,0,ended up pretty even but i couldn t tell if it was helping at first
835,"kind of felt distracted most of the time, but this was better than yesterday.",mountain,20,7.0,3,4,evening,mixed,none,conflicted,restless,5,1,0,0,3,1,False,False,True,False,False,3,2,1.0,0,1.3289036544850499,12,-1,0,14.962593516209477,14,0,kind of felt distracted most of the time but this was better than yesterday
836,"lowkey felt still mentally busy, but mountain visuals made it easier to pause. ...",mountain,15,3.5,3,4,afternoon,neutral,none,conflicted,restless,4,1,0,0,2,1,False,False,True,False,False,3,3,4.5,1,1.3289036544850499,12,-1,0,11.221945137157109,14,0,lowkey felt still mentally busy but mountain visuals made it easier to pause
837,i noticed i was in between. i was more tired than i thought.,rain,25,7.0,2,4,morning,calm,calm_face,conflicted,mixed,3,0,0,0,1,1,False,False,False,False,True,0,0,1.0,0,1.9900497512437814,8,-2,0,12.468827930174564,13,0,i noticed i was in between i was more tired than i thought
838,not gonna lie i felt heavy in the chest. then my mind wandered again. still not fully there though.,rain,5,7.0,3,4,afternoon,unknown,happy_face,conflicted,overwhelmed,3,0,1,0,2,1,False,False,False,False,True,1,6,1.0,0,1.3289036544850499,12,-1,0,3.7406483790523692,19,0,not gonna lie i felt heavy in the chest then my mind wandered again still not fully there though
839,hard to focus,ocean,20,6.0,4,5,night,mixed,none,conflicted,overwhelmed,4,0,0,0,4,1,False,False,False,True,False,3,2,2.0,0,1.2468827930174564,20,-1,1,15.96806387225549,3,1,hard to focus
840,woke up feeling pretty grounded. then my mind wandered again.,mountain,15,8.5,2,2,evening,calm,none,conflicted,calm,3,0,0,0,3,1,False,False,True,False,False,3,0,-0.5,0,0.9950248756218907,4,0,0,14.92537313432836,10,0,woke up feeling pretty grounded then my mind wandered again
841,i noticed i was more organized mentally. my breathing slowed for a moment.,cafe,25,8.0,2,1,night,neutral,tired_face,clear,focused,1,0,0,0,4,2,True,False,False,False,False,5,3,0.0,0,0.49751243781094534,2,1,0,49.504950495049506,13,0,i noticed i was more organized mentally my breathing slowed for a moment
842,after the session i felt more tired than i expected. i stayed with it anyway.,ocean,12,8.5,1,5,night,calm,none,vague,overwhelmed,3,1,0,0,4,0,False,False,False,True,False,3,0,-0.5,0,4.9504950495049505,5,-4,0,2.3952095808383236,15,0,after the session i felt more tired than i expected i stayed with it anyway
843,woke up feeling kind of blank. it took time to click.,forest,5,7.0,3,4,evening,mixed,happy_face,conflicted,neutral,5,0,0,0,3,1,False,True,False,False,False,1,2,1.0,0,1.3289036544850499,12,-1,0,3.7406483790523692,11,0,woke up feeling kind of blank it took time to click
844,"i noticed i was split between calm and tension, but sleep probably affected it.",cafe,18,3.5,2,1,evening,restless,happy_face,vague,mixed,5,0,0,0,3,0,True,False,False,False,False,1,5,4.5,1,0.49751243781094534,2,1,0,35.64356435643565,14,0,i noticed i was split between calm and tension but sleep probably affected it
845,"i noticed i was kind of jumpy, but i kept thinking about emails.",forest,10,6.0,4,5,night,calm,none,clear,restless,4,1,0,0,4,2,False,True,False,False,False,3,0,2.0,0,1.2468827930174564,20,-1,1,7.984031936127745,13,0,i noticed i was kind of jumpy but i kept thinking about emails
846,after the session i felt lighter than before. i was more tired than i thought.,forest,10,7.0,3,5,afternoon,overwhelmed,none,vague,calm,3,0,0,0,2,0,False,True,False,False,False,3,4,1.0,0,1.6611295681063125,15,-2,0,5.9880239520958085,15,0,after the session i felt lighter than before i was more tired than i thought
847,"i noticed i was in between, but this was better than yesterday.",ocean,35,5.0,2,3,morning,restless,tired_face,vague,mixed,1,0,0,0,1,0,False,False,False,True,False,5,5,3.0,0,1.492537313432836,6,-1,0,23.255813953488374,12,0,i noticed i was in between but this was better than yesterday
848,kinda calm,forest,12,6.0,3,5,afternoon,calm,happy_face,clear,restless,4,0,0,0,2,2,False,True,False,False,False,1,0,2.0,0,1.6611295681063125,15,-2,0,7.185628742514971,2,1,kinda calm
849,kind of felt kind of blank. cafe ambience weirdly helped.,forest,10,7.0,1,5,evening,neutral,none,vague,neutral,3,1,0,0,3,0,False,True,False,False,False,3,3,1.0,0,4.9504950495049505,5,-4,0,1.9960079840319362,10,0,kind of felt kind of blank cafe ambience weirdly helped
850,more clear today,ocean,4,3.5,3,2,evening,focused,calm_face,clear,overwhelmed,4,0,0,0,3,2,False,False,False,True,False,0,1,4.5,1,0.6644518272425249,6,1,0,5.970149253731344,3,1,more clear today
851,a little lighter,mountain,5,6.0,5,1,afternoon,restless,calm_face,conflicted,calm,2,0,0,0,2,1,False,False,True,False,False,0,5,2.0,0,0.1996007984031936,5,4,0,24.752475247524753,3,1,a little lighter
852,still off ...,forest,15,7.0,1,2,evening,overwhelmed,happy_face,conflicted,calm,4,0,0,0,3,1,False,True,False,False,False,1,4,1.0,0,1.9801980198019802,2,-1,0,7.46268656716418,3,1,still off
853,still heavy,cafe,7,7.0,3,5,night,mixed,happy_face,conflicted,mixed,2,0,0,0,4,1,True,False,False,False,False,1,2,1.0,0,1.6611295681063125,15,-2,0,4.1916167664670665,2,1,still heavy
854,mixed honestly,cafe,5,3.5,4,4,morning,focused,none,vague,neutral,5,1,0,0,1,0,True,False,False,False,False,3,1,4.5,1,0.9975062344139651,16,0,1,4.987531172069826,2,1,mixed honestly
855,woke up feeling less tense. i had to restart once.,ocean,15,4.0,2,1,night,neutral,none,conflicted,calm,2,0,0,0,4,1,False,False,False,True,False,3,3,4.0,1,0.49751243781094534,2,1,0,29.702970297029704,10,0,woke up feeling less tense i had to restart once
856,for a while i was mostly the same. this was better than yesterday.,rain,7,5.0,3,3,morning,focused,neutral_face,vague,neutral,4,0,0,0,1,0,False,False,False,False,True,2,1,3.0,0,0.9966777408637875,9,0,0,6.9767441860465125,13,0,for a while i was mostly the same this was better than yesterday
857,still heavy,ocean,10,6.0,1,2,afternoon,mixed,happy_face,conflicted,focused,5,0,0,0,2,1,False,False,False,True,False,1,2,2.0,0,1.9801980198019802,2,-1,0,4.975124378109453,2,1,still heavy
858,after the session i felt in between. i couldn't tell if it was helping at first.,ocean,12,6.0,2,1,evening,overwhelmed,happy_face,vague,mixed,1,0,0,0,3,0,False,False,False,True,False,1,4,2.0,0,0.49751243781094534,2,1,0,23.762376237623762,16,0,after the session i felt in between i couldn t tell if it was helping at first
859,i noticed i was calmer on the surface but still busy underneath. it took time to click.,forest,5,3.5,5,4,night,neutral,happy_face,vague,mixed,1,0,0,0,4,0,False,True,False,False,False,1,3,4.5,1,0.7984031936127745,20,1,1,6.234413965087282,17,0,i noticed i was calmer on the surface but still busy underneath it took time to click
860,today i was itchy in my head. i had to restart once.,ocean,18,8.0,5,5,morning,calm,none,conflicted,restless,5,0,0,0,1,1,False,False,False,True,False,3,0,0.0,0,0.9980039920159681,25,0,1,17.964071856287426,12,0,today i was itchy in my head i had to restart once
861,"kind of felt clearer than earlier, but forest sounds worked for a bit.",ocean,35,7.0,4,5,night,focused,calm_face,clear,focused,2,0,0,0,4,2,False,False,False,True,False,0,1,1.0,0,1.2468827930174564,20,-1,1,27.94411177644711,13,0,kind of felt clearer than earlier but forest sounds worked for a bit
862,after the session i felt a little better and a little off. this was better than yesterday.,mountain,18,8.0,1,4,morning,overwhelmed,happy_face,conflicted,mixed,5,0,0,0,1,1,False,False,True,False,False,1,4,0.0,0,3.9603960396039604,4,-3,0,4.488778054862843,17,0,after the session i felt a little better and a little off this was better than yesterday
863,felt better,rain,7,3.5,4,2,afternoon,overwhelmed,none,clear,overwhelmed,3,1,0,0,2,2,False,False,False,False,True,3,4,4.5,1,0.49875311720698257,8,2,0,13.93034825870647,2,1,felt better
864,started off surprisingly okay. it took time to click.,mountain,30,8.5,4,5,evening,focused,happy_face,conflicted,calm,3,0,0,0,3,1,False,False,True,False,False,1,1,-0.5,0,1.2468827930174564,20,-1,1,23.952095808383234,9,0,started off surprisingly okay it took time to click
865,"woke up feeling pretty even, but it took time to click.",mountain,12,3.5,5,5,morning,overwhelmed,none,vague,neutral,4,1,0,0,1,0,False,False,True,False,False,3,4,4.5,1,0.9980039920159681,25,0,1,11.976047904191617,11,0,woke up feeling pretty even but it took time to click
866,honestly i felt pretty grounded. my breathing slowed for a moment.,rain,12,6.0,2,5,morning,mixed,calm_face,vague,calm,3,0,0,0,1,0,False,False,False,False,True,0,2,2.0,0,2.4875621890547266,10,-3,0,4.790419161676647,11,0,honestly i felt pretty grounded my breathing slowed for a moment
867,by the end i was kind of jumpy. my breathing slowed for a moment. that part surprised me.,rain,7,4.0,3,2,night,neutral,tired_face,conflicted,restless,5,0,0,0,4,1,False,False,False,False,True,5,3,4.0,1,0.6644518272425249,6,1,0,10.447761194029852,18,0,by the end i was kind of jumpy my breathing slowed for a moment that part surprised me
868,a little lighter,cafe,20,3.5,2,4,night,focused,none,conflicted,overwhelmed,3,0,0,0,4,1,True,False,False,False,False,3,1,4.5,1,1.9900497512437814,8,-2,0,9.975062344139651,3,1,a little lighter
869,not much change,forest,7,4.0,4,1,morning,calm,neutral_face,vague,calm,2,0,0,0,1,0,False,True,False,False,False,2,0,4.0,1,0.24937655860349128,4,3,0,27.722772277227723,3,1,not much change
870,still off ...,ocean,18,4.0,5,1,morning,focused,neutral_face,conflicted,focused,4,0,0,0,1,1,False,False,False,True,False,2,1,4.0,1,0.1996007984031936,5,4,0,89.10891089108911,3,1,still off
871,somehow i felt mostly teh same. i had to restart once.,forest,7,8.5,1,4,evening,mixed,calm_face,clear,neutral,1,0,0,0,3,2,False,True,False,False,False,0,2,-0.5,0,3.9603960396039604,4,-3,0,1.745635910224439,11,0,somehow i felt mostly teh same i had to restart once
872,"kind of felt actually able to focus, but then my mind wandered again.",cafe,25,8.0,3,5,night,overwhelmed,tense_face,clear,focused,2,0,0,0,4,2,True,False,False,False,False,4,4,0.0,0,1.6611295681063125,15,-2,0,14.970059880239521,13,0,kind of felt actually able to focus but then my mind wandered again
873,ended up unable to settle. this was better than yesterday.,ocean,18,8.0,2,5,afternoon,mixed,tense_face,vague,restless,1,0,0,0,2,0,False,False,False,True,False,4,2,0.0,0,2.4875621890547266,10,-3,0,7.185628742514971,10,0,ended up unable to settle this was better than yesterday
874,lowkey felt kind of blank. i stayed with it anyway. that part surprised me.,mountain,30,8.5,2,2,evening,restless,tired_face,conflicted,neutral,4,0,0,0,3,1,False,False,True,False,False,5,5,-0.5,0,0.9950248756218907,4,0,0,29.85074626865672,14,0,lowkey felt kind of blank i stayed with it anyway that part surprised me
875,a little lighter,forest,5,3.5,5,1,night,calm,tired_face,conflicted,mixed,5,0,0,0,4,1,False,True,False,False,False,5,0,4.5,1,0.1996007984031936,5,4,0,24.752475247524753,3,1,a little lighter
876,honestly i felt able to prioritize. the rain helped a little.,rain,25,6.0,1,4,afternoon,overwhelmed,none,clear,focused,2,0,0,0,2,2,False,False,False,False,True,3,4,2.0,0,3.9603960396039604,4,-3,0,6.234413965087282,11,0,honestly i felt able to prioritize the rain helped a little
877,bit restless,ocean,4,6.0,1,3,afternoon,neutral,neutral_face,vague,restless,1,0,0,0,2,0,False,False,False,True,False,2,3,2.0,0,2.9702970297029703,3,-2,0,1.3289036544850499,2,1,bit restless
878,today i was drained and behind. the rain helped a little.,mountain,12,6.0,5,4,night,mixed,none,clear,overwhelmed,3,0,0,0,4,2,False,False,True,False,False,3,2,2.0,0,0.7984031936127745,20,1,1,14.962593516209477,11,0,today i was drained and behind the rain helped a little
879,today i was not very different. ocean audio was nice. ...,rain,7,4.0,1,3,morning,mixed,happy_face,vague,neutral,4,0,0,0,1,0,False,False,False,False,True,1,2,4.0,1,2.9702970297029703,3,-2,0,2.3255813953488373,11,0,today i was not very different ocean audio was nice
880,"kind of felt heavy in the chest, but cafe ambience weirdly helped. ...",rain,4,3.5,5,2,evening,focused,tired_face,conflicted,overwhelmed,3,0,0,0,3,1,False,False,False,False,True,5,1,4.5,1,0.3992015968063872,10,3,0,9.950248756218906,13,0,kind of felt heavy in the chest but cafe ambience weirdly helped
881,i noticed i was a lot quieter inside. sleep probably affected it.,forest,20,7.0,2,2,evening,calm,calm_face,clear,calm,4,0,0,0,3,2,False,True,False,False,False,0,0,1.0,0,0.9950248756218907,4,0,0,19.900497512437813,12,0,i noticed i was a lot quieter inside sleep probably affected it
882,ended up heavy in the chest. cafe ambience weirdly helped.,ocean,10,4.0,5,3,evening,focused,calm_face,vague,overwhelmed,3,0,0,0,3,0,False,False,False,True,False,0,1,4.0,1,0.5988023952095809,15,2,0,16.611295681063122,10,0,ended up heavy in the chest cafe ambience weirdly helped
883,woke up feeling more tired than i expected. i kept thinking about emails.,rain,15,8.5,3,2,afternoon,overwhelmed,tense_face,vague,overwhelmed,2,0,0,0,2,0,False,False,False,False,True,4,4,-0.5,0,0.6644518272425249,6,1,0,22.38805970149254,13,0,woke up feeling more tired than i expected i kept thinking about emails
884,tired but okay ...,cafe,10,6.0,5,5,night,restless,calm_face,vague,mixed,1,0,0,0,4,0,True,False,False,False,False,0,5,2.0,0,0.9980039920159681,25,0,1,9.980039920159681,4,0,tired but okay
885,by the end i was less tense. ocean audio was nice.,ocean,4,7.0,3,2,evening,calm,neutral_face,conflicted,calm,2,0,0,0,3,1,False,False,False,True,False,2,0,1.0,0,0.6644518272425249,6,1,0,5.970149253731344,11,0,by the end i was less tense ocean audio was nice
886,lowkey felt just normal. forest sounds worked for a bit.,forest,20,3.5,1,2,evening,calm,calm_face,conflicted,neutral,3,0,0,0,3,1,False,True,False,False,False,0,0,4.5,1,1.9801980198019802,2,-1,0,9.950248756218906,10,0,lowkey felt just normal forest sounds worked for a bit
887,still heavy,rain,10,8.0,1,1,evening,focused,calm_face,vague,calm,2,0,0,0,3,0,False,False,False,False,True,0,1,0.0,0,0.9900990099009901,1,0,0,9.900990099009901,2,1,still heavy
888,"by the end i was okay overall, but this was better than yesterday.",mountain,30,8.5,4,3,night,overwhelmed,none,clear,neutral,4,1,0,0,4,2,False,False,True,False,False,3,4,-0.5,0,0.7481296758104738,12,1,0,39.8671096345515,13,0,by the end i was okay overall but this was better than yesterday
889,honestly i felt like everything piled up. forest sounds worked for a bit.,mountain,30,6.0,4,5,night,mixed,tense_face,conflicted,overwhelmed,4,0,0,0,4,1,False,False,True,False,False,4,2,2.0,0,1.2468827930174564,20,-1,1,23.952095808383234,13,0,honestly i felt like everything piled up forest sounds worked for a bit
890,a little lighter,ocean,35,8.5,3,5,night,calm,neutral_face,clear,restless,4,0,0,0,4,2,False,False,False,True,False,2,0,-0.5,0,1.6611295681063125,15,-2,0,20.95808383233533,3,1,a little lighter
891,"after the session i felt a lot quieter inside, but i stayed with it anyway.",mountain,10,8.5,2,5,evening,calm,happy_face,vague,calm,2,0,0,0,3,0,False,False,True,False,False,1,0,-0.5,0,2.4875621890547266,10,-3,0,3.9920159680638725,15,0,after the session i felt a lot quieter inside but i stayed with it anyway
892,not gonna lie i felt heavy in the chest. i was more tired than i thought. ...,ocean,10,8.5,4,4,evening,neutral,tense_face,clear,overwhelmed,4,0,0,0,3,2,False,False,False,True,False,4,3,-0.5,0,0.9975062344139651,16,0,1,9.975062344139651,17,0,not gonna lie i felt heavy in the chest i was more tired than i thought
893,not gonna lie i felt okay overall. i was more tired than i thought.,mountain,20,4.0,2,3,night,focused,neutral_face,conflicted,neutral,1,0,0,0,4,1,False,False,True,False,False,2,1,4.0,1,1.492537313432836,6,-1,0,13.2890365448505,14,0,not gonna lie i felt okay overall i was more tired than i thought
894,somehow i felt unable to stay with one thought. it took time to click.,cafe,20,8.5,3,1,evening,focused,calm_face,conflicted,restless,5,0,0,0,3,1,True,False,False,False,False,0,1,-0.5,0,0.33222591362126247,3,2,0,59.40594059405941,14,0,somehow i felt unable to stay with one thought it took time to click
895,honestly i felt lighter than before. i stayed with it anyway.,forest,18,4.0,2,5,night,mixed,none,conflicted,calm,5,0,0,0,4,1,False,True,False,False,False,3,2,4.0,1,2.4875621890547266,10,-3,0,7.185628742514971,11,0,honestly i felt lighter than before i stayed with it anyway
896,lowkey felt itchy in my head. i couldn't tell if it was helping at first.,mountain,4,7.0,2,2,morning,neutral,tired_face,conflicted,restless,5,0,0,0,1,1,False,False,True,False,False,5,3,1.0,0,0.9950248756218907,4,0,0,3.9800995024875627,15,0,lowkey felt itchy in my head i couldn t tell if it was helping at first
897,today i was more at ease. i had to restart once.,forest,30,7.0,1,3,morning,restless,none,vague,calm,4,1,0,0,1,0,False,True,False,False,False,3,5,1.0,0,2.9702970297029703,3,-2,0,9.966777408637874,11,0,today i was more at ease i had to restart once
898,kind of felt not bad but not clear either. i was more tired than i thought.,ocean,20,8.0,1,3,morning,mixed,tired_face,vague,mixed,5,0,0,0,1,0,False,False,False,True,False,5,2,0.0,0,2.9702970297029703,3,-2,0,6.64451827242525,16,0,kind of felt not bad but not clear either i was more tired than i thought
899,"somehow i felt less tense, but i couldn't tell if it was helping at first.",cafe,15,4.0,4,2,morning,neutral,calm_face,vague,calm,4,0,0,0,1,0,True,False,False,False,False,0,3,4.0,1,0.49875311720698257,8,2,0,29.85074626865672,15,0,somehow i felt less tense but i couldn t tell if it was helping at first
900,woke up feeling itchy in my head. sleep probably affected it.,cafe,35,3.5,1,5,afternoon,focused,tired_face,vague,restless,4,0,0,0,2,0,True,False,False,False,False,5,1,4.5,1,4.9504950495049505,5,-4,0,6.986027944111777,11,0,woke up feeling itchy in my head sleep probably affected it
901,hard to focus,cafe,5,6.0,3,2,night,calm,happy_face,conflicted,neutral,2,0,0,0,4,1,True,False,False,False,False,1,0,2.0,0,0.6644518272425249,6,1,0,7.46268656716418,3,1,hard to focus
902,after the session i felt itchy in my head. this was better than yesterday.,forest,5,8.5,2,1,morning,focused,neutral_face,vague,restless,2,0,0,0,1,0,False,True,False,False,False,2,1,-0.5,0,0.49751243781094534,2,1,0,9.900990099009901,14,0,after the session i felt itchy in my head this was better than yesterday
903,after the session i felt distracted most of the time. i stayed with it anyway. ...,cafe,5,6.0,1,5,morning,focused,tense_face,clear,restless,5,0,0,0,1,2,True,False,False,False,False,4,1,2.0,0,4.9504950495049505,5,-4,0,0.9980039920159681,16,0,after the session i felt distracted most of the time i stayed with it anyway
904,"after the session i felt drained and behind, but i stayed with it anyway.",cafe,20,4.0,5,4,evening,neutral,tired_face,clear,overwhelmed,1,0,0,0,3,2,True,False,False,False,False,5,3,4.0,1,0.7984031936127745,20,1,1,24.93765586034913,14,0,after the session i felt drained and behind but i stayed with it anyway
905,"somehow i felt drained and behind, but it took time to click.",mountain,35,5.0,2,1,night,overwhelmed,happy_face,conflicted,overwhelmed,5,0,0,0,4,1,False,False,True,False,False,1,4,3.0,0,0.49751243781094534,2,1,0,69.3069306930693,12,0,somehow i felt drained and behind but it took time to click
906,"not gonna lie i felt clear enough to plan, but my breathing slowed for a moment.",forest,30,3.5,2,1,evening,mixed,none,vague,focused,5,1,0,0,3,0,False,True,False,False,False,3,2,4.5,1,0.49751243781094534,2,1,0,59.40594059405941,16,0,not gonna lie i felt clear enough to plan but my breathing slowed for a moment
